2025-03-25 22:49:06.391 | INFO     | __main__:clean_products:78 - Null counts after cleaning:
ProductID        0
ProductName      0
Category         0
UnitPrice        0
StockQuantity    0
Supplier         0
dtype: int64
2025-03-25 22:49:06.397 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\products_data_prepared.csv
2025-03-25 22:49:06.400 | INFO     | __main__:main:100 - ======================
2025-03-25 22:49:06.401 | INFO     | __main__:main:101 - FINISHED data_prep.py
2025-03-25 22:49:06.402 | INFO     | __main__:main:102 - ======================
2025-03-25 22:49:20.185 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:49:20.188 | INFO     | __main__:main:94 - ======================
2025-03-25 22:49:20.188 | INFO     | __main__:main:95 - STARTING data_prep.py
2025-03-25 22:49:20.189 | INFO     | __main__:main:96 - ======================
2025-03-25 22:49:20.190 | INFO     | __main__:clean_products:40 - ========================
2025-03-25 22:49:20.190 | INFO     | __main__:clean_products:41 - Starting PRODUCTS prep
2025-03-25 22:49:20.191 | INFO     | __main__:clean_products:42 - ========================
2025-03-25 22:49:20.191 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:49:20.197 | INFO     | __main__:clean_products:45 - Initial products data shape: (10, 6)
2025-03-25 22:49:20.202 | INFO     | __main__:clean_products:50 - Removed duplicates, new shape: (10, 6)
2025-03-25 22:49:20.203 | INFO     | __main__:clean_products:53 - Handling null values in each column...
2025-03-25 22:49:20.211 | INFO     | __main__:clean_products:66 - Filtering UnitPrice outliers...
2025-03-25 22:49:20.216 | INFO     | __main__:clean_products:78 - Null counts after cleaning:
ProductID        0
ProductName      0
Category         0
UnitPrice        0
StockQuantity    0
Supplier         0
dtype: int64
2025-03-25 22:49:20.222 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\products_data_prepared.csv
2025-03-25 22:49:20.222 | INFO     | __main__:main:100 - ======================
2025-03-25 22:49:20.223 | INFO     | __main__:main:101 - FINISHED data_prep.py
2025-03-25 22:49:20.223 | INFO     | __main__:main:102 - ======================
